Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 4,Coverage (%) 5,Coverage (%) 6,Coverage (%) 7,Coverage (%) 8,Coverage (%) 9,Coverage (%) 11,Coverage (%) 12,Coverage (%) 16,Coverage (%) 17,Coverage (%) 18,Coverage (%) 19,Coverage (%) 21,Coverage (%) 22,Coverage (%) 23,Area 4,Area 5,Area 6,Area 7,Area 8,Area 9,Area 11,Area 12,Area 16,Area 17,Area 18,Area 19,Area 21,Area 22,Area 23,#Peptides,#Unique,#Spec 4,#Spec 5,#Spec 6,#Spec 7,#Spec 8,#Spec 9,#Spec 11,#Spec 12,#Spec 16,#Spec 17,#Spec 18,#Spec 19,#Spec 21,#Spec 22,#Spec 23,PTM,Avg. Mass,Description
689,558,P15311|EZRI_HUMAN,215.16,12,3,6,2,8,2,3,6,3,0,0,3,5,6,3,11,3.8828E2,3.1821E3,,4.9726E3,,,3.5642E3,,,,,5.2162E2,3.0244E3,,3.2195E3,7,3,1,27,4,32,15,19,17,10,0,0,17,11,14,13,10,Deamidation (NQ),69413,Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4
865,806,Q9ULV4|COR1C_HUMAN,215.12,15,5,13,5,15,0,4,5,0,5,3,8,5,5,0,7,5.4729E2,6.0488E3,2.6977E3,5.4467E3,,2.5429E2,5.2803E3,,8.9899E2,8.4943E2,4.7182E2,2.3677E3,4.0342E3,,3.9239E3,6,6,3,27,11,23,0,3,13,0,3,4,4,5,8,0,14,Carbamidomethylation,53249,Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1
749,991,Q12794|HYAL1_HUMAN,215.05,16,0,16,0,6,11,10,6,11,0,0,0,6,0,11,0,,2.3517E4,,7.1218E3,8.7636E3,5.8565E3,2.5037E3,8.2527E3,,,,1.0327E3,,1.2686E4,,5,5,0,38,0,16,13,18,7,35,0,0,0,3,0,33,0,Oxidation (M),48368,Hyaluronidase-1 OS=Homo sapiens OX=9606 GN=HYAL1 PE=1 SV=2
1080,430,Q14764|MVP_HUMAN,214.97,15,0,0,12,1,0,0,0,0,0,9,5,2,0,0,5,,,1.923E4,2.6673E4,,,,,,1.7454E4,5.8826E3,1.2492E2,,,1.4509E4,8,8,0,0,24,3,0,0,0,0,0,11,8,3,0,0,21,Carbamidomethylation,99327,Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4
1127,771,Q6DD88|ATLA3_HUMAN,214.91,18,0,10,9,4,0,0,0,0,0,4,4,5,0,4,9,,5.2741E3,2.2E3,8.5187E3,,,,,,3.2775E2,2.75E3,0,,2.2646E2,4.3831E2,5,5,0,10,18,7,0,0,0,0,0,4,9,1,0,3,7,Deamidation (NQ),60542,Atlastin-3 OS=Homo sapiens OX=9606 GN=ATL3 PE=1 SV=1
954,639,P14314|GLU2B_HUMAN,214.82,16,0,9,0,11,0,11,0,7,0,0,16,2,9,0,4,,7.0855E3,,1.3962E4,,1.5395E4,,6.2292E3,,,3.7798E4,9.031E2,4.7456E3,,5.8543E3,7,7,0,13,0,18,0,17,0,7,0,0,21,1,8,0,9,Carbamidomethylation,59426,Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2
1059,833,Q96S86|HPLN3_HUMAN,214.70,21,6,0,9,6,0,0,0,5,3,19,3,0,0,0,3,9.3912E2,,3.2977E3,9.9798E2,,,,1.5283E3,,2.7672E3,,,,,8.4581E2,6,5,7,0,22,6,0,0,0,4,10,14,6,0,0,0,5,Carbamidomethylation; Deamidation (NQ),40894,Hyaluronan and proteoglycan link protein 3 OS=Homo sapiens OX=9606 GN=HAPLN3 PE=2 SV=1
488,1664,P0DP01|HV108_HUMAN,214.47,38,9,9,22,35,22,13,35,22,22,35,38,35,35,35,22,,,3.3334E3,2.3969E4,4.9292E3,3.8316E2,4.9789E3,3.2487E3,2.5584E3,9.1201E3,4.6696E3,9.7839E3,4.3202E3,1.9994E3,5.9928E3,4,3,11,22,21,54,22,1,39,17,24,32,26,25,24,7,20,Carbamidomethylation; Deamidation (NQ),12992,Immunoglobulin heavy variable 1-8 OS=Homo sapiens OX=9606 GN=IGHV1-8 PE=3 SV=1
548,1402,A0A0C4DH29|HV103_HUMAN,214.36,48,22,9,22,22,9,0,22,22,48,35,22,22,9,9,35,2.0207E3,,2.1347E3,6.001E3,,,2.8689E3,1.3752E3,9.7146E3,3.8193E3,1.0827E3,4.491E2,,,8.9481E3,4,3,19,22,19,24,15,0,35,10,37,20,15,17,9,2,38,Carbamidomethylation; Deamidation (NQ),13008,Immunoglobulin heavy variable 1-3 OS=Homo sapiens OX=9606 GN=IGHV1-3 PE=3 SV=1
1036,762,Q14247|SRC8_HUMAN,214.20,14,4,0,6,2,0,2,2,0,0,10,4,2,2,0,2,6.8513E3,,1.643E4,7.5984E2,,4.9913E2,1.3153E2,,,6.9559E3,9.8876E3,5.0468E2,1.2222E3,,1.6869E3,7,7,6,0,30,3,0,1,1,0,0,10,21,1,1,0,3,Carbamidomethylation,61586,Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2
887,716,P07451|CAH3_HUMAN,213.58,41,23,0,23,0,0,0,12,0,0,31,17,0,0,0,0,1.3453E4,,1.3039E4,,,,6.7213E2,,,7.3656E3,2.7762E3,,,,,7,7,34,0,40,0,0,0,4,0,0,25,8,0,0,0,0,Carbamidomethylation; Deamidation (NQ),29557,Carbonic anhydrase 3 OS=Homo sapiens OX=9606 GN=CA3 PE=1 SV=3
963,983,P24593|IBP5_HUMAN,213.57,26,4,7,7,4,0,0,11,4,7,7,21,10,0,0,8,1.7158E3,2.8976E3,1.3562E3,2.4316E2,,,4.7223E3,9.1127E2,6.3766E3,4.5448E3,1.4577E4,4.6226E2,,,5.6785E3,7,7,2,6,5,1,0,0,13,2,12,6,32,2,0,0,13,Carbamidomethylation,30570,Insulin-like growth factor-binding protein 5 OS=Homo sapiens OX=9606 GN=IGFBP5 PE=1 SV=1
1056,602,O75462|CRLF1_HUMAN,213.50,24,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,,,,,,,,,,1.4337E4,1.8569E4,,,,,7,7,0,0,0,0,0,0,0,0,0,43,31,0,0,0,0,Carbamidomethylation,46302,Cytokine receptor-like factor 1 OS=Homo sapiens OX=9606 GN=CRLF1 PE=1 SV=1
900,1563,P62942|FKB1A_HUMAN,213.45,68,68,0,34,13,0,0,34,0,34,34,13,0,30,0,30,2.1835E4,,1.3877E4,2.9936E3,,,3.9777E3,,6.4882E3,4.8962E3,3.8113E3,,4.0768E3,,1.3171E4,5,5,18,0,15,4,0,0,10,0,21,12,5,0,8,0,15,Carbamidomethylation,11951,Peptidyl-prolyl cis-trans isomerase FKBP1A OS=Homo sapiens OX=9606 GN=FKBP1A PE=1 SV=2
1093,761,P42785|PCP_HUMAN,213.41,16,4,4,8,2,0,2,0,2,0,6,6,4,0,0,14,1.3779E3,1.999E3,8.0759E3,5.4178E2,,1.1382E2,,3.5226E2,,3.7998E3,5.8299E2,2.8851E2,,,7.7351E3,6,6,6,13,13,1,0,1,0,1,0,7,2,1,0,0,22,,55800,Lysosomal Pro-X carboxypeptidase OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1
788,1097,P28676|GRAN_HUMAN,213.31,35,0,20,0,20,0,6,10,0,0,0,0,29,20,0,22,,2.0669E4,,2.0323E4,,6.4635E2,7.0247E3,,,,,1.4749E4,3.9068E4,,1.7435E4,7,7,0,19,0,31,0,1,10,0,0,0,0,21,40,0,21,Carbamidomethylation; Oxidation (M); Deamidation (NQ),24010,Grancalcin OS=Homo sapiens OX=9606 GN=GCA PE=1 SV=2
744,662,P52907|CAZA1_HUMAN,213.24,38,16,16,16,22,3,9,3,9,0,16,21,22,8,0,27,1.9294E2,3.5058E3,6.1595E3,1.4002E4,,7.6115E3,,1.1797E3,,4.6847E3,7.5021E3,6.2385E3,7.0993E2,,9.5117E3,7,5,7,15,16,24,5,14,6,10,0,14,13,17,6,0,17,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),32923,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3
892,926,Q9H0W9|CK054_HUMAN,213.12,27,27,0,17,0,0,0,4,0,9,27,15,0,0,0,9,1.5916E4,,2.1957E4,,,,2.8084E2,,7.7685E3,1.5195E4,3.5672E3,,,,4.7889E3,5,5,22,0,21,0,0,0,1,0,15,24,14,0,0,0,13,Carbamidomethylation; Deamidation (NQ),35117,Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1
589,1225,P61604|CH10_HUMAN,212.83,59,35,37,51,25,25,45,37,37,47,47,45,47,25,24,47,1.4396E4,2.6938E4,5.2572E4,1.4385E4,6.4876E3,2.0333E4,3.7192E4,1.9586E4,2.1742E4,3.551E4,3.399E4,2.793E4,1.3859E4,5.8264E3,3.1252E4,6,6,17,17,29,14,14,14,16,14,20,14,19,23,12,13,20,,10932,10 kDa heat shock protein  mitochondrial OS=Homo sapiens OX=9606 GN=HSPE1 PE=1 SV=2
622,1046,P30626|SORCN_HUMAN,212.54,38,12,11,33,12,6,17,17,17,12,28,17,6,22,0,27,4.4963E3,7.1198E3,2.0737E4,6.9964E3,5.0898E2,1.5992E4,1.7935E4,1.0028E4,2.6633E3,1.1851E4,2.4047E4,2.2732E3,1.7392E4,,1.6312E4,7,7,16,10,26,8,1,20,16,16,6,31,24,8,12,0,35,Carbamidomethylation; Deamidation (NQ),21676,Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1
1374,730,P20701|ITAL_HUMAN,212.29,8,0,0,0,1,0,0,1,0,0,0,0,0,2,0,6,,,,1.8858E3,,,1.0293E2,,,,,,6.7661E3,,3.4389E3,6,6,0,0,0,11,0,0,1,0,0,0,0,0,4,0,8,Carbamidomethylation,128769,Integrin alpha-L OS=Homo sapiens OX=9606 GN=ITGAL PE=1 SV=3
848,682,Q9NPH2|INO1_HUMAN,212.26,12,12,0,12,0,0,2,0,0,12,7,4,0,0,0,0,2.8388E4,,2.2075E4,,,1.2584E3,,,2.0138E4,9.4564E3,3.5622E3,,,,,5,5,31,0,20,0,0,6,0,0,35,17,14,0,0,0,0,Carbamidomethylation,61068,Inositol-3-phosphate synthase 1 OS=Homo sapiens OX=9606 GN=ISYNA1 PE=1 SV=1
846,891,P43251|BTD_HUMAN,212.02,14,9,3,3,8,0,0,6,6,11,3,0,0,3,3,3,1.2341E4,3.1989E2,7.6547E3,9.6727E3,,,3.9059E3,3.268E3,7.8408E3,2.7558E3,,,2.6665E2,4.8648E3,2.3263E3,5,5,19,1,18,26,0,0,15,8,13,4,0,0,2,9,8,Carbamidomethylation; Deamidation (NQ),61133,Biotinidase OS=Homo sapiens OX=9606 GN=BTD PE=1 SV=2
947,787,A0A0B4J2D5|GAL3B_HUMAN,211.58,28,28,4,23,4,0,0,4,0,10,23,4,13,4,0,27,3.0315E4,2.2891E2,5.7063E4,1.2385E3,,,2.5476E3,,3.3079E2,4.5481E3,1.2842E3,7.9866E2,3.6506E2,,1.0244E4,6,6,25,1,18,5,0,0,4,0,1,19,3,3,2,0,15,Carbamidomethylation,28142,Glutamine amidotransferase-like class 1 domain-containing protein 3B  mitochondrial OS=Homo sapiens OX=9606 GN=GATD3B PE=1 SV=1
947,831,P0DPI2|GAL3A_HUMAN,211.58,28,28,4,23,4,0,0,4,0,10,23,4,13,4,0,27,3.0315E4,2.2891E2,5.7063E4,1.2385E3,,,2.5476E3,,3.3079E2,4.5481E3,1.2842E3,7.9866E2,3.6506E2,,1.0244E4,6,6,25,1,18,5,0,0,4,0,1,19,3,3,2,0,15,Carbamidomethylation,28170,Glutamine amidotransferase-like class 1 domain-containing protein 3A  mitochondrial OS=Homo sapiens OX=9606 GN=GATD3A PE=1 SV=1
946,953,O14979|HNRDL_HUMAN,211.53,15,0,0,9,2,0,0,0,0,0,9,11,0,0,0,9,,,8.7333E3,,,,,,,6.5033E3,2.1292E3,,,,2.2409E3,5,3,0,0,26,8,0,0,0,0,0,15,27,0,0,0,21,Carbamidomethylation,46438,Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens OX=9606 GN=HNRNPDL PE=1 SV=3
1356,600,P55084|ECHB_HUMAN,211.21,21,0,21,4,0,0,0,0,0,0,0,0,0,0,0,4,,7.099E3,1.936E2,,,,,,,,,,,,1.3975E3,7,7,0,16,1,0,0,0,0,0,0,0,0,0,0,0,9,,51294,Trifunctional enzyme subunit beta  mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3
977,1321,Q04837|SSBP_HUMAN,210.24,32,0,22,10,20,0,10,0,10,0,10,32,10,0,0,10,,5.733E3,1.243E3,1.9098E3,,2.1613E3,,1.4747E3,,9.4637E2,7.1604E3,1.1685E3,,,5.3276E2,3,3,0,18,8,14,0,12,0,8,0,2,22,4,0,0,2,Deamidation (NQ),17260,Single-stranded DNA-binding protein  mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1
812,846,P36957|ODO2_HUMAN,210.12,15,3,6,7,6,0,6,6,3,0,10,3,9,3,0,13,7.1935E2,4.1539E3,7.3979E3,3.7194E3,,1.4135E3,2.4084E3,1.2521E2,,7.4054E3,5.8456E2,3.6515E3,2.0679E3,,1.538E4,6,6,3,11,25,11,0,6,6,1,0,23,5,8,12,0,23,,48755,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex  mitochondrial OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=4
1103,514,O15230|LAMA5_HUMAN,209.93,3,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,6.1399E3,,1.6614E3,2.1151E3,,3.8849E3,,2.1676E3,6.0393E3,7.509E2,3.2956E3,,,,,7,7,12,0,4,7,0,9,0,7,13,4,9,0,0,0,0,Carbamidomethylation,399740,Laminin subunit alpha-5 OS=Homo sapiens OX=9606 GN=LAMA5 PE=1 SV=8
928,849,O94760|DDAH1_HUMAN,209.88,29,25,0,25,0,0,0,0,0,4,25,15,0,0,0,0,1.4368E4,,1.3202E4,,,,,,1.9854E3,1.0214E4,5.9601E3,,,,,5,5,31,0,31,0,0,0,0,0,7,26,6,0,0,0,0,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),31122,N(G) N(G)-dimethylarginine dimethylaminohydrolase 1 OS=Homo sapiens OX=9606 GN=DDAH1 PE=1 SV=3
1384,628,Q76M96|CCD80_HUMAN,209.63,9,0,0,2,0,0,0,0,0,0,2,9,0,0,0,0,,,4.2775E2,,,,,,,3.0703E3,1.433E4,,,,,6,6,0,0,1,0,0,0,0,0,0,6,16,0,0,0,0,Carbamidomethylation,108174,Coiled-coil domain-containing protein 80 OS=Homo sapiens OX=9606 GN=CCDC80 PE=1 SV=1
1170,668,Q96AE4|FUBP1_HUMAN,209.23,15,5,0,7,0,0,0,2,0,10,1,4,0,0,0,4,1.1816E3,,7.4795E3,,,,1.1677E3,,7.8703E3,6.588E2,3.7497E3,,,,1.6178E3,7,7,3,0,15,0,0,0,2,0,20,3,6,0,0,0,3,Carbamidomethylation,67560,Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3
1085,1303,P30084|ECHM_HUMAN,209.09,16,0,6,11,4,0,0,0,0,0,11,4,4,0,0,16,,1.2665E3,1.1157E4,0,,,,,,7.0411E3,0,5.8578E1,,,7.0863E3,4,4,0,6,18,1,0,0,0,0,0,21,3,5,0,0,14,Carbamidomethylation; Deamidation (NQ),31387,Enoyl-CoA hydratase  mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4
824,3018,P05387|RLA2_HUMAN,209.02,48,0,48,0,30,0,14,31,0,0,14,0,30,31,14,31,,7.5219E3,,5.0758E3,,7.0194E2,1.8202E3,,,3.3291E2,,5.369E3,3.5709E3,8.3413E2,5.8905E3,3,3,0,16,0,24,0,15,13,0,0,2,0,17,15,18,10,Deamidation (NQ),11665,60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1
966,1444,P05413|FABPH_HUMAN,208.97,38,21,8,29,8,0,0,38,8,21,11,11,0,0,0,21,5.5427E3,6.128E2,9.4209E3,1.5155E3,,,1.618E4,1.5436E2,1.0695E3,7.8991E2,1.697E3,,,,6.9941E3,4,4,9,1,19,3,0,0,22,1,3,2,19,0,0,0,13,Carbamidomethylation,14858,Fatty acid-binding protein  heart OS=Homo sapiens OX=9606 GN=FABP3 PE=1 SV=4
828,798,P06276|CHLE_HUMAN,208.96,14,8,4,10,2,2,5,5,5,14,2,7,7,2,2,8,1.6794E4,6.7561E3,7.0266E3,3.0653E3,3.0565E3,4.2102E3,7.2492E3,4.0252E3,1.6486E4,1.4866E3,2.643E3,8.3052E2,3.1114E3,5.3353E3,3.9348E3,6,6,13,4,5,6,6,8,13,10,23,10,6,4,4,5,12,Deamidation (NQ),68418,Cholinesterase OS=Homo sapiens OX=9606 GN=BCHE PE=1 SV=1
1076,735,Q99999|G3ST1_HUMAN,208.18,14,0,3,0,0,3,14,3,3,0,0,0,3,0,3,0,,3.8726E3,,,3.6281E3,1.9546E4,3.0376E2,1.9075E3,,,,2.8942E2,,3.2893E3,,5,5,0,5,0,0,6,36,3,11,0,0,0,1,0,9,0,,48764,Galactosylceramide sulfotransferase OS=Homo sapiens OX=9606 GN=GAL3ST1 PE=1 SV=1
616,1236,P12830|CADH1_HUMAN,208.06,6,0,6,0,3,6,6,6,6,0,1,0,6,3,6,1,,8.4342E4,,9.5466E3,6.8785E4,3.6425E4,1.9542E4,3.8253E4,,4.709E2,,9.5616E3,9.8689E3,3.9295E4,2.7005E3,4,4,0,39,0,10,32,39,19,22,0,1,0,18,15,34,3,Carbamidomethylation; Deamidation (NQ),97456,Cadherin-1 OS=Homo sapiens OX=9606 GN=CDH1 PE=1 SV=3
515,2595,A0A075B6K4|LV310_HUMAN,207.95,36,17,36,8,36,36,17,17,17,9,36,17,17,17,36,17,1.2961E4,2.8822E4,1.2776E3,1.6945E4,1.4516E4,6.7523E3,1.4651E4,3.7126E3,,9.3105E3,7.284E3,7.1797E3,4.1331E3,2.2949E4,3.1591E3,5,4,27,30,6,33,37,12,30,11,9,20,13,11,18,34,19,Carbamidomethylation; Deamidation (NQ),12441,Immunoglobulin lambda variable 3-10 OS=Homo sapiens OX=9606 GN=IGLV3-10 PE=3 SV=2
873,1217,P49908|SEPP1_HUMAN,207.82,14,6,10,3,14,14,12,8,3,3,5,3,5,3,6,3,1.574E4,2.7032E4,1.1608E4,3.4588E4,2.0603E4,1.7317E4,1.9594E4,1.1387E4,3.2352E3,9.6837E3,5.9473E3,8.5436E3,6.2669E3,1.8525E4,0,5,5,5,18,4,13,17,14,10,3,2,4,6,6,3,9,2,Carbamidomethylation; Deamidation (NQ),43174,Selenoprotein P OS=Homo sapiens OX=9606 GN=SELENOP PE=1 SV=3
647,825,P51149|RAB7A_HUMAN,207.40,35,17,24,23,24,12,12,24,12,17,17,24,12,17,5,22,1.5037E4,1.0405E4,2.1048E4,1.6966E4,5.3267E3,8.2603E3,1.227E4,5.375E3,5.0024E3,5.8041E3,1.8435E4,7.239E3,7.1369E3,1.0182E3,1.3152E4,6,6,22,19,18,18,7,7,20,5,13,21,18,15,13,1,17,,23490,Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1
1035,1262,Q13214|SEM3B_HUMAN,207.34,6,0,6,0,0,6,4,6,4,0,0,0,0,2,4,0,,7.688E3,,,5.8523E3,3.7565E3,1.7539E3,4.6666E3,,,,,3.6342E2,1.0449E4,,4,4,0,14,0,0,14,18,10,6,0,0,0,0,2,13,0,Carbamidomethylation,83122,Semaphorin-3B OS=Homo sapiens OX=9606 GN=SEMA3B PE=1 SV=1
1330,744,Q6UXH9|PAMR1_HUMAN,207.30,12,0,0,9,0,0,0,0,0,0,9,0,0,0,0,6,,,5.402E3,,,,,,,4.2933E3,,,,,2.053E3,6,6,0,0,11,0,0,0,0,0,0,12,0,0,0,0,6,Carbamidomethylation,80199,Inactive serine protease PAMR1 OS=Homo sapiens OX=9606 GN=PAMR1 PE=1 SV=1
715,1772,A0A0C4DH34|HV428_HUMAN,206.97,46,28,23,41,28,23,0,9,15,41,28,18,41,41,15,28,5.8196E3,5.3407E3,3.6913E3,2.1113E4,2.3954E3,,2.0381E3,3.1686E3,5.7893E3,7.0428E3,,5.3367E3,2.9086E3,9.2582E3,1.176E4,4,3,14,8,10,16,9,0,3,16,21,17,1,23,7,11,20,Carbamidomethylation; Deamidation (NQ),13124,Immunoglobulin heavy variable 4-28 OS=Homo sapiens OX=9606 GN=IGHV4-28 PE=3 SV=1
856,1338,P63220|RS21_HUMAN,206.08,51,40,22,40,40,0,40,22,22,40,40,51,40,22,0,40,5.6675E3,1.0482E3,1.2309E4,3.4234E3,,5.61E2,1.1239E3,3.486E3,3.5935E3,5.2649E3,1.2356E4,3.3282E3,2.6178E2,,7.3392E3,3,3,13,5,11,10,0,3,6,5,17,13,14,14,1,0,9,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),9111,40S ribosomal protein S21 OS=Homo sapiens OX=9606 GN=RPS21 PE=1 SV=1
438,1467,P35542|SAA4_HUMAN,205.70,39,34,34,26,34,34,39,34,34,26,15,34,25,34,39,34,2.3679E4,3.9475E4,7.4518E3,1.1614E4,7.0979E4,1.9955E5,3.8472E4,2.8278E4,1.3329E4,1.1479E4,3.3554E4,1.3781E4,1.9983E4,7.252E4,2.4666E4,5,5,23,28,11,21,44,74,24,28,15,15,32,17,23,44,25,Oxidation (M); Deamidation (NQ),14747,Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2
666,1873,P55056|APOC4_HUMAN,205.60,34,9,28,0,34,19,28,28,28,0,0,0,0,28,28,18,2.0049E3,2.0933E4,,7.64E3,4.2106E3,3.4498E4,4.7073E3,1.33E4,,,,,9.0454E3,9.3249E3,7.7562E3,5,5,12,25,0,24,20,36,20,20,0,0,0,0,21,19,9,Oxidation (M); Deamidation (NQ),14553,Apolipoprotein C-IV OS=Homo sapiens OX=9606 GN=APOC4 PE=1 SV=1
658,1111,A0A0B4J1Y9|HV372_HUMAN,205.51,52,43,17,42,42,26,8,42,8,42,42,26,33,17,27,42,1.8513E4,4.7145E3,2.1865E4,2.8493E4,1.9804E4,,2.9821E4,,5.955E4,3.0662E4,1.8615E3,4.4388E3,1.0248E4,1.1385E3,2.4188E4,6,4,14,4,21,14,20,1,23,2,38,18,8,11,8,12,13,Carbamidomethylation; Deamidation (NQ),13203,Immunoglobulin heavy variable 3-72 OS=Homo sapiens OX=9606 GN=IGHV3-72 PE=3 SV=1
976,767,P13798|ACPH_HUMAN,205.29,11,5,2,3,2,0,0,7,2,3,3,2,3,7,0,5,4.1208E3,1.8739E3,4.7713E3,5.9191E2,,,1.3206E4,1.3689E3,4.0478E3,3.3746E3,1.9885E3,1.832E3,1.4259E4,,6.2145E3,5,5,8,7,5,3,0,0,16,2,11,5,4,6,19,0,4,Carbamidomethylation,81225,Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=4
384,1632,P14174|MIF_HUMAN,205.08,84,84,17,36,17,17,36,36,36,83,83,83,36,36,10,83,1.9143E5,1.1702E4,1.5526E5,6.2732E4,1.4416E4,1.79E4,2.4378E4,1.9843E4,1.9259E5,1.0816E5,1.4424E5,2.5199E4,2.8023E4,2.0599E3,8.5676E4,5,5,64,11,60,32,10,24,25,20,63,62,52,12,30,5,48,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),12476,Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4
961,775,P46976|GLYG_HUMAN,204.93,31,9,0,0,0,0,0,7,4,13,19,0,8,13,0,9,7.7982E3,,,,,,6.9896E3,6.099E2,6.3898E3,1.2265E4,,6.6367E1,1.4266E4,,1.0698E4,7,7,16,0,0,0,0,0,15,1,16,11,0,1,19,0,15,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),39384,Glycogenin-1 OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=4
1091,1948,P14770|GPIX_HUMAN,204.77,31,0,8,0,16,8,0,16,0,0,0,0,31,31,0,0,,5.8612E3,,3.8179E3,5.9272E2,,9.3496E3,,,,,1.8145E4,1.5404E4,,,4,4,0,1,0,6,4,0,8,0,0,0,0,27,22,0,0,Carbamidomethylation; Oxidation (M),19046,Platelet glycoprotein IX OS=Homo sapiens OX=9606 GN=GP9 PE=1 SV=3
1003,1075,Q92820|GGH_HUMAN,204.15,19,4,16,19,0,0,0,0,0,8,12,0,4,0,8,4,1.354E3,8.0456E3,8.8269E3,,,,,,1.1058E3,4.206E3,,1.1804E2,,1.7911E3,2.8424E3,4,4,10,14,22,0,0,0,0,0,4,15,0,1,0,8,9,,35964,Gamma-glutamyl hydrolase OS=Homo sapiens OX=9606 GN=GGH PE=1 SV=2
628,2455,P60033|CD81_HUMAN,204.12,25,10,10,25,25,0,8,18,8,18,25,8,18,0,0,25,1.1892E3,2.6054E2,2.3902E4,2.0594E4,,1.0241E4,5.1705E3,2.3713E2,6.6354E3,2.5227E4,1.2264E4,3.8712E3,,,9.7998E3,3,3,11,2,39,27,0,17,16,1,35,33,18,11,0,0,14,Carbamidomethylation; Deamidation (NQ),25809,CD81 antigen OS=Homo sapiens OX=9606 GN=CD81 PE=1 SV=1
1188,743,O43854|EDIL3_HUMAN,203.90,18,0,0,0,0,0,6,0,0,8,4,14,0,0,0,0,,,,,,4.0454E3,,,2.1598E3,2.0827E3,1.702E4,,,,,5,5,0,0,0,0,0,15,0,0,7,6,20,0,0,0,0,Carbamidomethylation,53765,EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EDIL3 PE=1 SV=1
1181,683,Q9NR45|SIAS_HUMAN,203.58,29,11,0,26,3,0,0,0,0,0,13,8,0,0,0,18,4.3245E3,,8.704E3,2.9016E2,,,,,,1.357E3,4.9282E2,,,,8.969E3,8,8,7,0,25,1,0,0,0,0,0,3,1,0,0,0,13,Carbamidomethylation,40308,Sialic acid synthase OS=Homo sapiens OX=9606 GN=NANS PE=1 SV=2
911,765,Q9BRF8|CPPED_HUMAN,203.53,38,9,4,35,7,0,0,9,4,0,13,13,0,4,0,16,4.5552E3,1.9799E3,2.6345E4,4.4861E3,,,2.5261E3,2.3069E3,,1.0421E4,1.0923E4,,8.5235E2,,1.1269E4,7,7,8,3,24,13,0,0,13,4,0,12,11,0,2,0,15,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),35548,Serine/threonine-protein phosphatase CPPED1 OS=Homo sapiens OX=9606 GN=CPPED1 PE=1 SV=3
866,785,Q9BW30|TPPP3_HUMAN,203.42,34,19,0,19,14,0,0,0,0,34,27,34,0,0,0,14,1.2451E4,,1.4289E4,2.2601E3,,,,,1.7446E4,1.8154E4,3.1224E4,,,,4.9519E3,5,5,12,0,15,13,0,0,0,0,20,22,28,0,0,0,8,Acetylation (Protein N-term),18985,Tubulin polymerization-promoting protein family member 3 OS=Homo sapiens OX=9606 GN=TPPP3 PE=1 SV=1
